id_filial,descricao,empresa,desc_empresa,id_produto,id_epi,descricao_produto,id_tamanho,qtde_entrada,saldoestoque,dataentrada
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52711,15,LUVA VAQUETA,2,1.000000,-1.000000,2024-05-27 14:58:03.310
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,520437,76,BOTA COM BICO DE COMPOSITE TAM 43,23,1.000000,-2.000000,2024-05-23 08:09:36.217
119,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. C PERECIVEIS MATEUS DAVINOPOLIS,1,INDUSTRIA DE MASSAS E PAES,52702,13,LUVA MALHA ACO TAM P,2,1.000000,1.000000,2024-05-29 11:30:58.523
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,52781,19,BOTA COM BICO DE ACO TAM 42,22,1.000000,-2.000000,2024-05-22 15:10:51.713
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,243813,34,SAPATO STICK SHOE BRANCO TAM 42,22,1.000000,-1.000000,2024-05-25 08:30:03.997
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,89960,21,BOTA PVC CANO MEDIO BRANCA TAM 39,19,1.000000,4.000000,2024-06-03 11:28:18.510
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,13.000000,2024-06-03 18:39:33.217
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,12.000000,2024-06-04 12:27:59.187
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,243811,34,SAPATO STICK SHOE BRANCO TAM 40,20,2.000000,3.000000,2024-06-04 10:04:59.660
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,52716,4,OCULOS DE SEGURANï¿½A INCOLOR,11,1.000000,-2.000000,2024-05-24 16:08:02.397
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,11.000000,2024-06-04 11:23:27.550
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,89952,1,CAPACETE ABA FRONTA AMARELO C/CARN,11,40.000000,100.000000,2024-05-31 14:56:35.037
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,89952,1,CAPACETE ABA FRONTA AMARELO C/CARN,11,40.000000,50.000000,2024-06-04 14:42:42.903
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,89952,1,CAPACETE ABA FRONTA AMARELO C/CARN,11,10.000000,10.000000,2024-06-04 10:41:02.637
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,51957,23,BOTA COM BICO DE PLASTICO TAM 34,14,10.000000,110.000000,2024-06-03 17:18:13.023
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,9.000000,2024-05-08 09:12:05.167
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,7.000000,2024-05-08 09:28:32.067
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,3.000000,2024-05-08 10:06:15.470
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,89951,25,JAPONA FRIGORIFICA AZUL TAM P,2,1.000000,-6.000000,2024-05-08 10:48:50.990
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,0.000000,2024-05-10 09:51:51.407
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,-5.000000,2024-05-10 10:43:36.717
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,-6.000000,2024-05-10 10:46:34.083
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,-17.000000,2024-05-13 18:23:46.740
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,-18.000000,2024-05-15 09:33:33.360
502,MATEUS SUPERMERCADOS S.A. SUPER SANTA CLARA,2,MATEUS SUPERMERCADOS,52333,23,BOTA COM BICO DE PLASTICO TAM 40,20,1.000000,0.000000,2024-05-07 11:27:53.273
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,11.000000,2024-05-08 08:44:15.373
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,10.000000,2024-05-08 09:06:21.700
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,6.000000,2024-05-08 09:33:36.500
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,4.000000,2024-05-08 09:45:49.787
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,1.000000,2024-05-08 10:37:54.223
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,-8.000000,2024-05-10 11:02:34.257
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,-4.000000,2024-05-10 10:41:35.637
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,-1.000000,2024-05-10 10:23:54.533
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,-11.000000,2024-05-10 11:27:35.233
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,-16.000000,2024-05-10 11:49:49.273
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,-39.000000,2024-05-15 08:14:02.390
515,MATEUS SUPERMERCADOS S.A. MIX PAULISTA-MARANGUAPE,2,MATEUS SUPERMERCADOS,52334,23,BOTA COM BICO DE PLASTICO TAM 41,21,1.000000,1.000000,2024-05-17 10:34:21.740
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,-42.000000,2024-05-21 11:16:31.910
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,1.000000,-11.000000,2024-05-29 12:27:08.603
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,124.000000,2024-05-22 15:10:51.790
502,MATEUS SUPERMERCADOS S.A. SUPER SANTA CLARA,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,10.000000,2024-05-31 14:52:35.023
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,12.000000,2024-05-22 15:10:51.807
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,52705,72,LUVA P/FRIO TAM M,3,1.000000,-1.000000,2024-06-04 11:23:27.520
502,MATEUS SUPERMERCADOS S.A. SUPER SANTA CLARA,2,MATEUS SUPERMERCADOS,52701,13,LUVA MALHA ACO TAM M,3,1.000000,2.000000,2024-05-07 09:13:17.650
502,MATEUS SUPERMERCADOS S.A. SUPER SANTA CLARA,2,MATEUS SUPERMERCADOS,52701,13,LUVA MALHA ACO TAM M,3,4.000000,5.000000,2024-05-07 11:27:53.823
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,89953,26,CALCA FRIGORIFICA AZUL TAM M,3,1.000000,-12.000000,2024-05-08 10:36:59.943
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,89953,26,CALCA FRIGORIFICA AZUL TAM M,3,1.000000,-13.000000,2024-05-08 10:41:06.923
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,149365,23,BOTA COM BICO DE PLASTICO TAM 33,13,1.000000,1.000000,2024-05-13 20:33:50.007
502,MATEUS SUPERMERCADOS S.A. SUPER SANTA CLARA,2,MATEUS SUPERMERCADOS,52701,13,LUVA MALHA ACO TAM M,3,1.000000,4.000000,2024-05-09 16:43:28.500
290,MATEUS SUPERMERCADOS S.A. SUPER QUIXERAMOBIM,2,MATEUS SUPERMERCADOS,52716,4,OCULOS DE SEGURANï¿½A INCOLOR,11,1.000000,1.000000,2024-05-15 16:21:40.133
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,502383,89,BOTA WORK BOOT PRETA TAM 41,21,1.000000,0.000000,2024-05-18 11:35:24.953
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,502383,89,BOTA WORK BOOT PRETA TAM 41,21,1.000000,1.000000,2024-05-18 11:26:00.837
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,149396,24,BOTA WORK BOOT MARRON TAM 39,19,1.000000,0.000000,2024-05-18 11:26:00.837
60,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. FABRICA DE PAES,1,INDUSTRIA DE MASSAS E PAES,52773,19,BOTA COM BICO DE ACO TAM 35,15,1.000000,9.000000,2024-05-19 18:24:33.800
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,91257,81,LUVA ALTA TENSAO 17 KV,11,1.000000,1.000000,2024-05-20 15:18:21.063
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52773,19,BOTA COM BICO DE ACO TAM 35,15,1.000000,1.000000,2024-05-24 11:45:21.607
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,89952,1,CAPACETE ABA FRONTA AMARELO C/CARN,11,110.000000,0.000000,2024-06-04 10:38:19.497
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,89953,26,CALCA FRIGORIFICA AZUL TAM M,3,1.000000,-1.000000,2024-06-04 16:06:41.890
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,89960,21,BOTA PVC CANO MEDIO BRANCA TAM 39,19,1.000000,3.000000,2024-05-29 10:51:40.010
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,89953,26,CALCA FRIGORIFICA AZUL TAM M,3,1.000000,-15.000000,2024-05-29 10:51:39.993
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,52780,19,BOTA COM BICO DE ACO TAM 40,20,1.000000,-2.000000,2024-05-09 08:33:21.673
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,52711,15,LUVA VAQUETA,2,1.000000,4.000000,2024-05-08 10:22:04.303
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52173,23,BOTA COM BICO DE PLASTICO TAM 38,18,1.000000,2.000000,2024-05-09 07:33:36.257
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,95169,74,LUVA NITRILICA VERDE TAM P,2,2.000000,-1.000000,2024-05-13 20:33:50.007
290,MATEUS SUPERMERCADOS S.A. SUPER QUIXERAMOBIM,2,MATEUS SUPERMERCADOS,149456,22,BOTA HIDROFUGADA BRANCA TAM 41,21,1.000000,2.000000,2024-05-15 15:52:06.760
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,52173,23,BOTA COM BICO DE PLASTICO TAM 38,18,1.000000,-1.000000,2024-05-15 17:00:12.307
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,514540,56,MEIA TERMICA ALGODAO,11,1.000000,20.000000,2024-05-20 17:50:41.630
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,514540,56,MEIA TERMICA ALGODAO,11,1.000000,21.000000,2024-05-20 15:23:39.513
453,POSTERUS SUPERMERCADOS LTDA. ITUPIRANGA,15,POSTERUS SUPERMERCADOS,52777,19,BOTA COM BICO DE ACO TAM 39,19,2.000000,6.000000,2024-06-03 14:32:01.453
60,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. FABRICA DE PAES,1,INDUSTRIA DE MASSAS E PAES,243805,34,SAPATO STICK SHOE BRANCO TAM 34,14,2.000000,1.000000,2024-05-24 10:59:39.327
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,51957,23,BOTA COM BICO DE PLASTICO TAM 34,14,110.000000,0.000000,2024-06-04 10:38:19.497
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,149457,22,BOTA HIDROFUGADA BRANCA TAM 42,22,1.000000,-2.000000,2024-05-08 10:10:31.663
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,63281,29,PROTETOR AURICULAR PLUG,11,1.000000,-5.000000,2024-05-08 08:57:34.910
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,63281,29,PROTETOR AURICULAR PLUG,11,1.000000,-6.000000,2024-05-08 09:42:23.373
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,63281,29,PROTETOR AURICULAR PLUG,11,1.000000,-7.000000,2024-05-08 09:59:04.843
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,63281,29,PROTETOR AURICULAR PLUG,11,1.000000,-8.000000,2024-05-08 10:02:55.107
518,MATEUS SUPERMERCADOS S.A. MIX RUSSAS,2,MATEUS SUPERMERCADOS,89966,21,BOTA PVC CANO MEDIO BRANCA TAM 42,22,1.000000,1.000000,2024-05-17 15:26:31.497
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,25.000000,2024-05-20 17:40:45.620
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52705,72,LUVA P/FRIO TAM M,3,2.000000,10.000000,2024-05-20 15:18:21.060
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,26.000000,2024-05-20 17:36:58.250
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,27.000000,2024-05-20 15:23:39.487
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,10.000000,28.000000,2024-05-20 15:18:21.063
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52705,72,LUVA P/FRIO TAM M,3,1.000000,9.000000,2024-05-20 17:13:35.923
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,149457,22,BOTA HIDROFUGADA BRANCA TAM 42,22,4.000000,7.000000,2024-06-04 10:04:59.580
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,-31.000000,2024-05-15 08:21:44.160
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,1.000000,1.000000,2024-05-15 15:05:13.027
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,2.000000,3.000000,2024-05-15 18:06:18.737
518,MATEUS SUPERMERCADOS S.A. MIX RUSSAS,2,MATEUS SUPERMERCADOS,243809,34,SAPATO STICK SHOE BRANCO TAM 38,18,1.000000,1.000000,2024-05-17 15:26:31.540
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,502326,3,BALACLAVA BRANCA,11,1.000000,-32.000000,2024-05-17 19:09:29.577
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,142013,21,BOTA PVC CANO MEDIO BRANCA TAM 35,15,1.000000,3.000000,2024-05-23 16:23:32.293
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,1.000000,-4.000000,2024-05-24 11:31:44.263
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361259,80,LUVA DE PU TAM P,2,1.000000,1.000000,2024-05-24 11:45:21.607
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361259,80,LUVA DE PU TAM P,2,1.000000,2.000000,2024-05-24 11:43:20.897
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,243814,34,SAPATO STICK SHOE BRANCO TAM 43,23,1.000000,3.000000,2024-06-04 10:04:59.673
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52704,72,LUVA P/FRIO TAM G,4,10.000000,10.000000,2024-06-04 10:02:35.920
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52378,23,BOTA COM BICO DE PLASTICO TAM 42,22,45.000000,100.000000,2024-05-31 14:56:35.037
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,63281,29,PROTETOR AURICULAR PLUG,11,1.000000,-18.000000,2024-05-08 10:36:59.540
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,520430,76,BOTA COM BICO DE COMPOSITE TAM 39,19,1.000000,1.000000,2024-05-08 09:22:55.970
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,520425,76,BOTA COM BICO DE COMPOSITE TAM 37,17,2.000000,4.000000,2024-05-13 20:33:50.007
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,89953,26,CALCA FRIGORIFICA AZUL TAM M,3,1.000000,-11.000000,2024-05-14 09:55:55.103
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,89953,26,CALCA FRIGORIFICA AZUL TAM M,3,1.000000,-12.000000,2024-05-15 08:14:02.340
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52112,23,BOTA COM BICO DE PLASTICO TAM 37,17,1.000000,2.000000,2024-05-20 17:26:02.653
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,149455,22,BOTA HIDROFUGADA BRANCA TAM 40,20,6.000000,3.000000,2024-05-20 15:18:21.063
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52112,23,BOTA COM BICO DE PLASTICO TAM 37,17,4.000000,3.000000,2024-05-20 15:18:21.060
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,89953,26,CALCA FRIGORIFICA AZUL TAM M,3,1.000000,-14.000000,2024-05-21 11:16:31.910
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,149452,22,BOTA HIDROFUGADA BRANCA TAM 39,19,1.000000,7.000000,2024-05-23 16:23:32.480
518,MATEUS SUPERMERCADOS S.A. MIX RUSSAS,2,MATEUS SUPERMERCADOS,149444,22,BOTA HIDROFUGADA BRANCA TAM 35,15,1.000000,1.000000,2024-06-03 13:47:37.350
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361259,80,LUVA DE PU TAM P,2,1.000000,-14.000000,2024-05-08 09:42:31.663
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361259,80,LUVA DE PU TAM P,2,1.000000,-15.000000,2024-05-08 09:44:32.000
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,514540,56,MEIA TERMICA ALGODAO,11,3.000000,13.000000,2024-05-13 20:33:50.007
502,MATEUS SUPERMERCADOS S.A. SUPER SANTA CLARA,2,MATEUS SUPERMERCADOS,243807,34,SAPATO STICK SHOE BRANCO TAM 36,16,1.000000,0.000000,2024-05-07 09:39:57.473
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,89961,21,BOTA PVC CANO MEDIO BRANCA TAM 40,20,1.000000,1.000000,2024-05-09 07:33:36.427
515,MATEUS SUPERMERCADOS S.A. MIX PAULISTA-MARANGUAPE,2,MATEUS SUPERMERCADOS,502312,77,AVENTAL EM VINIL TRANSPARENTE,11,1.000000,24.000000,2024-05-10 18:08:48.500
276,MATEUS SUPERMERCADOS S.A. MIX BENGUI,2,MATEUS SUPERMERCADOS,361259,80,LUVA DE PU TAM P,2,1.000000,-15.000000,2024-05-13 20:33:50.007
155,INDUSTRIA DE PAES E MASSAS MATEUS LTDA. BENEVIDES,1,INDUSTRIA DE MASSAS E PAES,520431,76,BOTA COM BICO DE COMPOSITE TAM 40,20,1.000000,2.000000,2024-05-19 12:57:51.380
515,MATEUS SUPERMERCADOS S.A. MIX PAULISTA-MARANGUAPE,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,1.000000,1.000000,2024-05-08 11:41:32.167
515,MATEUS SUPERMERCADOS S.A. MIX PAULISTA-MARANGUAPE,2,MATEUS SUPERMERCADOS,361264,80,LUVA DE PU TAM G,4,1.000000,2.000000,2024-05-08 11:41:33.213
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,243813,34,SAPATO STICK SHOE BRANCO TAM 42,22,1.000000,-1.000000,2024-05-08 10:58:03.110
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52333,23,BOTA COM BICO DE PLASTICO TAM 40,20,1.000000,1.000000,2024-05-09 07:33:36.273
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,95171,74,LUVA NITRILICA VERDE TAM G,4,1.000000,5.000000,2024-05-09 07:33:36.440
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,361281,80,LUVA DE PU TAM GG,5,2.000000,4.000000,2024-05-09 07:33:36.533
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52716,4,OCULOS DE SEGURANï¿½A INCOLOR,11,1.000000,-3.000000,2024-05-13 09:29:29.377
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52698,44,MASCARA DESCARTAVEL PFF2,11,1.000000,0.000000,2024-05-13 09:29:29.363
96,MATEUS SUPERMERCADOS S.A. MIX JOAO PAULO,2,MATEUS SUPERMERCADOS,149452,22,BOTA HIDROFUGADA BRANCA TAM 39,19,1.000000,-3.000000,2024-05-08 09:12:05.153
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52381,23,BOTA COM BICO DE PLASTICO TAM 44,24,1.000000,-1.000000,2024-05-09 16:28:34.923
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52735,28,AVENTAL TERMICO,11,1.000000,-1.000000,2024-05-10 14:30:42.437
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52698,44,MASCARA DESCARTAVEL PFF2,11,1.000000,-1.000000,2024-05-13 14:30:12.273
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52716,4,OCULOS DE SEGURANï¿½A INCOLOR,11,1.000000,-4.000000,2024-05-13 14:30:12.290
415,POSTERUS SUPERMERCADOS LTDA. SAO BERNARDO,15,POSTERUS SUPERMERCADOS,89952,1,CAPACETE ABA FRONTA AMARELO C/CARN,11,1.000000,0.000000,2024-05-15 07:44:29.947
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,52698,44,MASCARA DESCARTAVEL PFF2,11,10.000000,19.000000,2024-06-04 10:02:35.840
285,MATEUS SUPERMERCADOS S.A. SUPER CRATEUS,2,MATEUS SUPERMERCADOS,283344,90,SAPATO STICK SHOE PRETO TAM 36,16,1.000000,2.000000,2024-06-04 10:04:59.690
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,51475,25,JAPONA FRIGORIFICA AZUL TAM GG,5,1.000000,4.000000,2024-05-09 07:33:36.137
512,MATEUS SUPERMERCADOS S.A. MIX ITABUNA,2,MATEUS SUPERMERCADOS,52781,19,BOTA COM BICO DE ACO TAM 42,22,1.000000,1.000000,2024-05-09 07:33:33.550
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52779,19,BOTA COM BICO DE ACO TAM 37,17,3.000000,6.000000,2024-05-20 15:18:21.060
203,MATEUS SUPERMERCADOS S.A. SUPER TAILANDIA,2,MATEUS SUPERMERCADOS,52333,23,BOTA COM BICO DE PLASTICO TAM 40,20,6.000000,5.000000,2024-05-20 15:18:21.060
20,MATEUS SUPERMERCADOS S.A. MIX VINHAIS,2,MATEUS SUPERMERCADOS,52333,23,BOTA COM BICO DE PLASTICO TAM 40,20,110.000000,0.000000,2024-06-04 10:38:19.497
